Title;Description;Price;Producer;Rating;Review_count;Specifications
Kawa ziarnista Kofikada Blend Warmiński 250g;Mieszanka arabiki z Brazylii i Peru przeznaczona do ekspresów i kawiarek. Kofikada Warmiński Blend ma słodki smak z wyczuwalną nutą wanilii, kakao i przypraw korzennych.;44.00;KOFIKADA;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 250g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Kawa Specialty: Tak | Pochodzenie ziaren: Brazylia Peru | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Wanilia Przyprawa korzenna Kakao | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki
Kawa ziarnista Kofikada Warmiński Blend 1kg;Mieszanka arabiki z Brazylii i Peru przeznaczona do ekspresów i kawiarek. Kofikada Warmiński Blend ma słodki smak z wyczuwalną nutą wanilii, kakao i przypraw korzennych.;119.00;KOFIKADA;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Kawa Specialty: Tak | Pochodzenie ziaren: Brazylia Peru | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Wanilia Przyprawa korzenna Kakao | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki
Kawa ziarnista Kofikada Brazylia Cerrado 250g;Średnio palona brazylijska arabika przeznaczona do ekspresów i kawiarek. Kofikada Brazylia Cerrado to dobrze zbalansowana i łagodna kawa z wyczuwalną nutą orzechów, czekolady i karmelu.;44.00;KOFIKADA;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 250g | Stopień palenia: Średni | Blend czy Single: Single / Jednorodne | Kawa Specialty: Tak | Pochodzenie ziaren: Brazylia | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Średnia | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Karmel Orzechy Mleczna czekolada | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki
Kawa ziarnista Kofikada Brazylia Cerrado 1kg;Średnio palona brazylijska arabika przeznaczona do ekspresów i kawiarek. Kofikada Brazylia Cerrado to dobrze zbalansowana i łagodna kawa z wyczuwalną nutą orzechów, czekolady i karmelu.;119.00;KOFIKADA;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: Średni | Blend czy Single: Single / Jednorodne | Kawa Specialty: Tak | Pochodzenie ziaren: Brazylia | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Średnia | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Karmel Orzechy Mleczna czekolada | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki
Kawa ziarnista Coffee Grange Brasil Fazenda Sitio Pagung – Fine Robusta 250g;Brazylijska Fine Robusta przeznaczona do przelewowych metod parzenia. Brasil Fazenda Sitio Pagung ma zbalansowany smak. Wyczujemy w niej orzechy, trufle, cedr i orzechy makadamia.;52.00;COFFEE GRANGE;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Robusta | Blend czy Single: Single / Jednorodne | Kawa Specialty: Tak | Pochodzenie ziaren: Brazylia | Stopień palenia: Jasny | Zawartość kofeiny: Wysoka | Crema: Delikatna | Palarnia: Polska | Intensywność smaku: Mocna | Słodycz: Średnia | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Orzechy laskowe Trufle Cedr Makadamia | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny
Kawa ziarnista Coffee Grange Brasil Chácara Boa Esperança – Fine Robusta 250g;Brazylijska Fine Robusta przeznaczona do przelewowych metod parzenia. Brasil Chácara Boa Esperança ma zbalansowany smak. Wyczujemy w niej orzechy, skórkę pomarańczy, wanilię oraz nuty dymne i octu balsamicznego.;52.00;COFFEE GRANGE;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Robusta | Blend czy Single: Single / Jednorodne | Kawa Specialty: Tak | Pochodzenie ziaren: Brazylia | Stopień palenia: Jasny | Zawartość kofeiny: Wysoka | Crema: Delikatna | Palarnia: Polska | Intensywność smaku: Mocna | Słodycz: Średnia | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Skórka pomarańczy Wanilia Ocet balsamiczny Orzechy | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny
Kawa ziarnista Coffee Grange Guatemala Rio Azul Washed 250g;Arabika Single Origin z Gwatemali przeznaczona do ekspresów i metod przelewowych. Guatemala Rio Azul Washed ma przyjemnie kwiatowy charakter. W jej smaku wyczujemy kwiaty magnolii oraz ciasteczka.;58.00;COFFEE GRANGE;5.00;2;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Kawa Specialty: Tak | Pochodzenie ziaren: Gwatemala | Stopień palenia: Średni | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Średnia | Gorycz: Delikatna | Wyczuwalne smaki: Kwiat magnolii Ciasteczko | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Ekspres automatyczny Ekspres kolbowy Kawiarka
Kawa ziarnista Coffee Grange Guatemala Catalan De Las Mercedes Red Bourbon Washed 250g;Arabika Single Origin z Gwatemali przeznaczona do przelewowych metod parzenia. Guatemala Catalan De Las Mercedes Red Bourbon Washed ma słodki smak z wyczuwalną nutą orzechów laskowych, czekolady i czerwonego jabłka.;60.00;COFFEE GRANGE;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Kawa Specialty: Tak | Pochodzenie ziaren: Gwatemala | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Orzechy laskowe Czekolada Czerwone jabłko | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny
Kawa ziarnista Coffee Grange Guatemala Catalan de Las Mercedes Pacamara Washed 250g;Arabika Single Origin z Gwatemali przeznaczona do przelewowych metod parzenia. Guatemala Catalan de Las Mercedes Pacamara Washed to kawa z orzeźwiającą kwasowością. Wyczujemy w niej nuty owoców leśnych, orzechów włoskich i czekolady.;65.00;COFFEE GRANGE;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Kawa Specialty: Tak | Pochodzenie ziaren: Gwatemala | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Średnia | Gorycz: Delikatna | Wyczuwalne smaki: Orzechy włoskie Czekolada Owoce leśne Migdały | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny
Kawa ziarnista Coffee Grange Guatemala De Las Mercedes Maragogype Washed 250g;Arabika Single Origin z Gwatemali przeznaczona do przelewowych metod parzenia. Guatemala De Las Mercedes Maragogype Washed ma przyjemny smak z wyczuwalną nutą trawy cytrynowej, orzechów macadamia, żółtych śliwek i z kwiatowym aromatem.;65.00;COFFEE GRANGE;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Kawa Specialty: Tak | Pochodzenie ziaren: Gwatemala | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Trawa cytrynowa Wanilia Makadamia Żółte śliwki Kwiaty | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny
Kawa ziarnista Coffee Grange Colombia Tumbaga Sugarcane Decaf Washed 250g;Bezkofeinowa arabika Omniroasat z Kolumbii przeznaczona do ekspresów i metod przelewowych. Colombia Tumbaga Sugarcane Decaf to kawa z nutami gałki muszkatołowej, czekolady, wanilii i karmelu.;55.00;COFFEE GRANGE;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Kawa Specialty: Nie | Pochodzenie ziaren: Kolumbia | Stopień palenia: Średni | Zawartość kofeiny: Bezkofeinowa | Crema: Delikatna | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Gałka muszkatołowa Czekolada Wanilia Karmel Orzechy Sezam | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Ekspres automatyczny Ekspres kolbowy Kawiarka
Kawa ziarnista Coffee Grange Colombia Juan Gomez Geisha Washed 150g;Kolumbijska arabika odmiany Geisha przeznaczona do przelewowych metod parzenia. Colombia Juan Gomez Geisha Washed ma egzotyczny smak z wyczuwalną nutą skórki cytrynowej, bergamotki, cytrusów, magnolii oraz jackfruit.;78.00;COFFEE GRANGE;5.00;1;Rodzaj: Kawa ziarnista | Opakowanie: 150g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Kawa Specialty: Tak | Pochodzenie ziaren: Kolumbia | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Średnia | Kwasowość: Mocna | Gorycz: Delikatna | Wyczuwalne smaki: Skórka cytryny Owoce cytrusowe Bergamotka Kwiat magnolii Jackfruit | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny
Kawa ziarnista Coffee Grange Espresso Grange 250g;Mieszanka arabiki z Brazylii, Gwatemali i Kolumbii przeznaczona do ekspresów i kawiarek. Espresso Grange ma dobrze zrównoważony smak z wyczuwalną nutą orzechów, czekolady i owoców.;45.00;COFFEE GRANGE;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 250g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Kawa Specialty: Tak | Pochodzenie ziaren: Brazylia Gwatemala Kolumbia | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Średnia | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Owoce Orzechy laskowe Ciemna czekolada | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki
Kawa ziarnista Kafar Burundi Yandaro 250g;Afrykańska kawa z Burundi to wysokiej jakości arabika specialty przeznaczona do przelewowych metod parzenia. Kafar Burundi Yandaro odkryje przed nami słodkie nuty miodu i przyjemną kwasowość limonki.;59.00;KAFAR;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Kawa Specialty: Tak | Pochodzenie ziaren: Burundi | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Średnia | Gorycz: Delikatna | Wyczuwalne smaki: Limonka Miód Brzoskwinie | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny
Kawa ziarnista Kafar Kostaryka Hacienda Sonora 250g;Jasno palona arabika Specialty z Kostaryki przeznaczona do przelewowych metod parzenia. W kawie Kafar Kostaryka Hacienda Sonora odkryjesz nuty owoców tropikalnych, śliwki i kakao.;69.00;KAFAR;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Kawa Specialty: Tak | Pochodzenie ziaren: Kostaryka | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Średnia | Gorycz: Delikatna | Wyczuwalne smaki: Owoce tropikalne Śliwka Kakao | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny
Kawa ziarnista LaCava Juicy Bru 350g;LaCava Juicy Bru to sezonowy blend ziaren Specialty z Rwandy przeznaczony do przelewowych metod parzenia. Juicy Bru to ziarna poddane obróbce naturalnej arabiki pochodzących z dwóch rejonów Rwandy. Bardzo owocowa propozycja, idealna na codzienny przelew.;69.00;LACAVA SPECIALTY COFFEE ROASTERY;5.00;2;Gorycz: 2/5 | Nuty cytrusowe: 3/6 | Nuty czekoladowe i orzechowe: 3/6 | Nuty kwiatowe: 3/6 | Nuty owocowe: 5/6 | Nuty przypraw: 2/6 | Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 350g | Stopień palenia: 2/5 | Blend czy Single: Blend / Mieszanki | Kawa Specialty: Tak | Pochodzenie ziaren: Rwanda | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Polska | Słodycz: 3/5 | Kwasowość: 3/5 | Wyczuwalne smaki: Jagody Karmel Śliwka | Polecana do: Kawa czarna | Sposób przygotowania: Tradycyjny Ekspres przelewowy Aeropress French Press Chemex Dripper | Przeznaczenie : Do domu Do alternatyw | Body: 4/5
Kawa ziarnista LaCava Super Tuscan Espresso 350g;LaCava Super Tuscan to interpretacja klasycznego, włoskiego espresso. Połączenie arabiki specialty z Hondurasu, Brazylii i Kolumbii dało bogaty smak o czekoladowych nutach, które harmonijnie łączą się z akcentami prażonych orzechów. Idealna do ekspresów.;59.00;LACAVA SPECIALTY COFFEE ROASTERY;5.00;3;Gorycz: 3/5 | Nuty cytrusowe: 1/6 | Nuty czekoladowe i orzechowe: 5/6 | Nuty kwiatowe: 1/6 | Nuty owocowe: 1/6 | Nuty przypraw: 2/6 | Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 350g | Stopień palenia: 4/5 | Blend czy Single: Blend / Mieszanki | Kawa Specialty: Tak | Pochodzenie ziaren: Honduras Kolumbia Brazylia | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Słodycz: 3/5 | Kwasowość: 2/5 | Wyczuwalne smaki: Prażone orzechy Mleczna czekolada Karmel | Polecana do: Kawa czarna Kawa mleczna Cappuccino Latte Espresso | Sposób przygotowania: Tradycyjny Ekspres automatyczny Ekspres kolbowy Kawiarka | Przeznaczenie : Do domu Do alternatyw Do ekspresu automatycznego Do ekspresu kolbowego | Body: 4/5
Kawa ziarnista LaCava Black Art Espresso 350g;LaCava Black Art to intensywne połączenie arabiki specialty z Hondurasu, Indonezji oraz Brazylii, wypalone w stopniu 5/5 dla miłośników mocnej i wyrazistej w smaku kawy. Black Art to blend sezonowy LaCava przeznaczony do ekspresów ciśnieniowych.;59.00;LACAVA SPECIALTY COFFEE ROASTERY;5.00;5;Gorycz: 4/5 | Nuty cytrusowe: 1/6 | Nuty czekoladowe i orzechowe: 4/6 | Nuty kwiatowe: 1/6 | Nuty owocowe: 1/6 | Nuty przypraw: 5/6 | Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 350g | Stopień palenia: 5/5 | Blend czy Single: Blend / Mieszanki | Kawa Specialty: Tak | Pochodzenie ziaren: Honduras Brazylia Indonezja | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Słodycz: 3/5 | Kwasowość: 2/5 | Wyczuwalne smaki: Przyprawa korzenna Melasa Czekolada | Polecana do: Kawa czarna Kawa mleczna Cappuccino Latte Espresso | Sposób przygotowania: Tradycyjny Ekspres automatyczny Ekspres kolbowy Kawiarka | Przeznaczenie : Do domu Do alternatyw Do ekspresu automatycznego Do ekspresu kolbowego | Body: 4/5
Kawa ziarnista Ferucci Gran Lattina 1kg;Mieszanka ciemniej palonej arabiki brazylijskiej (75%) oraz wietnamskiej robusty (25%), przeznaczona do ekspresów ciśnieniowych. Ferucci Gran Lattina doskonale sprawdzi się w specjałach mlecznych.;109.00;FERUCCI;5.00;4;Skład: 75% Arabika, 25% Robusta | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: 5/6 | Blend czy Single: Blend / Mieszanki | Kawa Specialty: Nie | Pochodzenie ziaren: Wietnam Brazylia | Zawartość kofeiny: Średnia | Crema: Trwała | Palarnia: Polska | Intensywność smaku: 8/10 | Słodycz: 3/5 | Kwasowość: 1/5 | Wyczuwalne smaki: Kakao Orzechy Karmel | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Body: 4/5 | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki
Kawa ziarnista Ferucci Blue 1kg;Orientalna i zaskakująca jest kawa Ferucci Blue przeznaczona do ekspresów. Jest to mieszanka arabik z Indii oraz Brazylii o czekoladowym posmaku z nutą przypraw i cedru.;129.00;FERUCCI;5.00;3;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: 4/6 | Blend czy Single: Blend / Mieszanki | Kawa Specialty: Nie | Pochodzenie ziaren: Brazylia Indie | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: 6/10 | Słodycz: 3/5 | Kwasowość: 3/5 | Wyczuwalne smaki: Cedr Kakao Dym Przyprawy | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Body: 3/5 | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki
Kawa ziarnista Ferucci Monte Belo 1kg;Ferucci Monte Belo to jednorodna arabika Single Origin z Brazylii, która odkrywa przed nami złożony smak z nutami suszonych owoców, czekolady i kwiatów. Kawa jest przeznaczona do ciśnieniowych metod parzenia.;139.00;FERUCCI;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: 4/6 | Blend czy Single: Single / Jednorodne | Kawa Specialty: Nie | Pochodzenie ziaren: Brazylia | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: 7/10 | Słodycz: 4/5 | Kwasowość: 4/5 | Wyczuwalne smaki: Suszone owoce Kwiaty Ciemna czekolada | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Body: 3/5 | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki
Kawa ziarnista The White Bear Kenia Ndaroini AA Filtr 250g;Idealna kawa dla miłośników mocnej i orzeźwiającej kwasowości. The White Bear Kenia Ndaroini AA to najwyższej jakości arabika specialty z Kenii przeznaczona do przelewowych metod parzenia.;72.00;THE WHITE BEAR;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Pochodzenie ziaren: Kenia | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Polska | Intensywność smaku: Mocna | Słodycz: Średnia | Kwasowość: Mocna | Gorycz: Delikatna | Wyczuwalne smaki: Owoce cytrusowe Jagody | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny | Kawa Specialty: Tak
Kawa ziarnista The White Bear Rwanda Munini Filtr 250g;Jasno palona arabika specialty z Rwandy przeznaczona do przelewowych metod parzenia. The White Bear Rwanda Munini ma owocowy posmak z nutami mlecznej czekolady.;71.00;THE WHITE BEAR;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Pochodzenie ziaren: Rwanda | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Mocna | Gorycz: Delikatna | Wyczuwalne smaki: Mleczna czekolada Jagody Morela | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny | Kawa Specialty: Tak
Kawa ziarnista The White Bear Etiopia Bensa Kokosa Filtr 250g;Jednorodna arabika wysokiej jakości z Etiopii przeznaczona do przelewowych metod parzenia. The White Bear Etiopia Bensa Kokosa została poddana obróbce naturalnej i charakteryzuje się owocowo-kwiatowym profilem.;72.00;THE WHITE BEAR;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Pochodzenie ziaren: Etiopia | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Średnia | Gorycz: Delikatna | Wyczuwalne smaki: Jagody Kwiaty Trufle | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny | Kawa Specialty: Tak
Kawa ziarnista The White Bear Kostaryka Yellow Diamond Filtr 250 g;Jasno palona jednorodna arabika przeznaczona do przelewowych etod parzenia. The White Bear Kostaryka Yellow Diamond to orzeźwiająca propozycja, w której odnajdziesz nuty wiśni, limonki i orzecha włoskiego.;72.00;THE WHITE BEAR;0.00;Brak opinii;Rodzaj: Kawa ziarnista | Opakowanie: 250g | Skład: 100% Arabika | Blend czy Single: Single / Jednorodne | Pochodzenie ziaren: Kostaryka | Stopień palenia: Jasny | Zawartość kofeiny: Niska | Crema: Delikatna | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Średnia | Gorycz: Delikatna | Wyczuwalne smaki: Limonka Orzech włoski Wiśnia | Polecana do: Kawa czarna | Przeznaczenie : Do alternatyw Do domu | Sposób przygotowania: Aeropress Chemex Dripper Ekspres przelewowy French Press Tradycyjny | Kawa Specialty: Tak
Kawa ziarnista The White Bear Kolumbia/Indie 1kg;Mieszanka kolumbijskiej arabiki i indyjskiej robusty 50/50, która dzięki wysokiej zawartości kofeiny będzie doskonałą propozycją na rozpoczęcie dnia. The White Bear Kolumbia/Indie ma wyraźny gorzko-słodki posmak kakao, karmelu i orzechów włoskich.;104.00;THE WHITE BEAR;0.00;Brak opinii;Skład: 50% Arabika, 50% Robusta | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: Średni | Blend czy Single: Blend / Mieszanki | Pochodzenie ziaren: Kolumbia Indie | Zawartość kofeiny: Wysoka | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Mocna | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Średnia | Wyczuwalne smaki: Kakao Karmel Orzechy | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Nie
Kawa ziarnista The White Bear Brazylia Monte Belo 250g;Wysokiej jakości brazylijska arabika Single Origin, która została poddana obróbce naturalnej. The White Bear Brazylia Monte Belo jest przeznaczona do ekspresów i znajdziemy w niej dużo słodyczy, posmak orzechów oraz czekolady.;46.00;THE WHITE BEAR;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 250g | Stopień palenia: Średni | Blend czy Single: Single / Jednorodne | Pochodzenie ziaren: Brazylia | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Czekolada Orzechy Morela | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Nie
Kawa ziarnista The White Bear Brazylia Monte Belo 1kg;Jednorodna, wysokiej jakości brazylijska arabika poddana obróbce naturalnej. The White Bear Brazylia Monte Belo jest przeznaczona do ekspresów i znajdziemy w niej dużo słodyczy, posmak orzechów oraz czekolady.;129.00;THE WHITE BEAR;0.00;Brak opinii;Skład: 100% Arabika | Rodzaj: Kawa ziarnista | Opakowanie: 1000g | Stopień palenia: Średni | Blend czy Single: Single / Jednorodne | Pochodzenie ziaren: Brazylia | Zawartość kofeiny: Niska | Crema: Trwała | Palarnia: Polska | Intensywność smaku: Średnia | Słodycz: Mocna | Kwasowość: Delikatna | Gorycz: Delikatna | Wyczuwalne smaki: Czekolada Orzechy Morela | Polecana do: Espresso Kawa czarna Cappuccino Latte | Sposób przygotowania: Ekspres automatyczny Ekspres kolbowy Kawiarka Tradycyjny | Przeznaczenie : Do domu Do ekspresu automatycznego Do ekspresu kolbowego Do kawiarki | Kawa Specialty: Nie
